TABLE_NAME	ORDINAL_POSITION	COLUMN_NAME	DATA_TYPE	CHARACTER_MAXIMUM_LENGTH	IS_NULLABLE	COLUMN_DEFAULT
Eclectic_Score_Net	20	sc17	smallint	NULL	YES	NULL
Eclectic_Score_Net	21	sc18	smallint	NULL	YES	NULL
Eclectic_Score_Net	22	sumScore	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	1	scoreID	int	NULL	NO	NULL
Eclectic_Score_Stbl	2	participantID	int	NULL	NO	NULL
Eclectic_Score_Stbl	3	ecl_tournID	int	NULL	NO	NULL
Eclectic_Score_Stbl	4	sc1	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	5	sc2	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	6	sc3	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	7	sc4	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	8	sc5	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	9	sc6	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	10	sc7	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	11	sc8	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	12	sc9	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	13	sc10	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	14	sc11	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	15	sc12	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	16	sc13	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	17	sc14	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	18	sc15	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	19	sc16	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	20	sc17	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	21	sc18	smallint	NULL	YES	NULL
Eclectic_Score_Stbl	22	sumScore	smallint	NULL	NO	NULL
Eclectic_Tournaments	1	ecl_tournID	int	NULL	NO	NULL
Eclectic_Tournaments	2	depID	int	NULL	NO	NULL
Eclectic_Tournaments	3	boolShow	bit	NULL	NO	NULL
Eclectic_Tournaments	4	holes	varchar	5	NO	NULL
Eclectic_Tournaments	5	tournName	varchar	100	NO	NULL
Eclectic_Tournaments	6	eclAlias	varchar	100	NO	NULL
Eclectic_Tournaments	7	tournInfo	varchar	2000	YES	NULL
Eclectic_Tournaments	8	tournType	tinyint	NULL	NO	NULL
Eclectic_Tournaments	9	rangType	tinyint	NULL	NO	NULL
Eclectic_Tournaments	10	sortnum	tinyint	NULL	YES	NULL
Elements_Dateslider	1	img_mon	varchar	100	YES	NULL
Elements_Dateslider	2	img_tue	varchar	100	YES	NULL
Elements_Dateslider	3	img_wed	varchar	100	YES	NULL
Elements_Dateslider	4	img_thu	varchar	100	YES	NULL
Elements_Dateslider	5	img_fri	varchar	100	YES	NULL
Elements_Dateslider	6	img_sat	varchar	100	YES	NULL
Elements_Dateslider	7	img_sun	varchar	100	YES	NULL
Elements_Dateslider	8	useStaticContent	bit	NULL	YES	NULL
Elements_Dateslider	9	staticContent	varchar	-1	YES	NULL
Elements_Dateslider	10	sliderbox_useicon	bit	NULL	YES	NULL
Elements_Dateslider_Dates	1	img_date	smalldatetime	NULL	YES	NULL
Elements_Dateslider_Dates	2	img_file	varchar	100	YES	NULL
Elements_Dateslider_Slides	1	slideID	int	NULL	NO	NULL
Elements_Dateslider_Slides	2	boolShow	bit	NULL	YES	NULL
Elements_Dateslider_Slides	3	align_vert	varchar	30	YES	NULL
Elements_Dateslider_Slides	4	align_hor	varchar	30	YES	NULL
Elements_Dateslider_Slides	5	lineBig	varchar	80	YES	NULL
Elements_Dateslider_Slides	6	lineSmall	varchar	200	YES	NULL
Elements_Dateslider_Slides	7	button_1_text	varchar	30	YES	NULL
Elements_Dateslider_Slides	8	button_1_url	varchar	250	YES	NULL
Elements_Dateslider_Slides	9	button_2_text	varchar	30	YES	NULL
Elements_Dateslider_Slides	10	button_2_url	varchar	250	YES	NULL
Elements_Dateslider_Slides	11	sortnum	tinyint	NULL	YES	NULL
Elements_Dateslider_Slides	12	button_3_text	varchar	30	YES	NULL
Elements_Dateslider_Slides	13	button_3_url	varchar	250	YES	NULL
Elements_Dateslider_Slides	14	button_1_url_ext	bit	NULL	YES	NULL
Elements_Dateslider_Slides	15	button_2_url_ext	bit	NULL	YES	NULL
Elements_Dateslider_Slides	16	button_3_url_ext	bit	NULL	YES	NULL
Elements_Dateslider_Slides	17	button_4_text	varchar	30	YES	NULL
Elements_Dateslider_Slides	18	button_4_url	varchar	250	YES	NULL
Elements_Dateslider_Slides	19	button_4_url_ext	bit	NULL	YES	NULL
Elements_Flexslider_Elements	1	elementID	int	NULL	NO	NULL
Elements_Flexslider_Elements	2	sliderID	int	NULL	NO	NULL
Elements_Flexslider_Elements	3	boolShow	bit	NULL	YES	NULL
Elements_Flexslider_Elements	4	elName	varchar	100	NO	NULL
Elements_Flexslider_Elements	5	elImagefile	varchar	50	YES	NULL
Elements_Flexslider_Elements	6	elUrl	varchar	100	YES	NULL
Elements_Flexslider_Elements	7	elCaption	varchar	200	YES	NULL
Elements_Flexslider_Elements	8	sortnum	tinyint	NULL	NO	NULL
Elements_Flexslider_Sliders	1	sliderID	int	NULL	NO	NULL
Elements_Flexslider_Sliders	2	boolShow	bit	NULL	NO	NULL
Elements_Flexslider_Sliders	3	slidername	varchar	100	NO	NULL
Elements_Flexslider_Sliders	4	comments	varchar	300	YES	NULL
Elements_Flexslider_Sliders	5	height	varchar	3	YES	NULL
Elements_Flexslider_Sliders	6	boolFullwidth	bit	NULL	YES	NULL
Elements_Flexslider_Sliders	7	boolTwothird	bit	NULL	YES	NULL
Elements_Flexslider_Sliders	8	boolOnethird	bit	NULL	YES	NULL
Elements_Flexslider_Sliders	9	date_created	smalldatetime	NULL	NO	NULL
Elements_Flexslider_Sliders	10	created_by	varchar	50	YES	NULL
Elements_Layerslider_Layers	1	layerID	int	NULL	NO	NULL
Elements_Layerslider_Layers	2	slideID	int	NULL	YES	NULL
Elements_Layerslider_Layers	3	pauseIn	varchar	5	YES	NULL
Elements_Layerslider_Layers	4	distTop	varchar	10	YES	NULL
Elements_Layerslider_Layers	5	distLeft	varchar	10	YES	NULL
Elements_Layerslider_Layers	6	animIn	varchar	20	YES	NULL
Elements_Layerslider_Layers	7	animOut	varchar	20	YES	NULL
Elements_Layerslider_Layers	8	textAlign	varchar	10	YES	NULL
Elements_Layerslider_Layers	9	lineBig	varchar	100	YES	NULL
Elements_Layerslider_Layers	10	lineSmall	varchar	100	YES	NULL
Elements_Layerslider_Layers	11	button_1_text	varchar	30	YES	NULL
Elements_Layerslider_Layers	12	button_1_url	varchar	250	YES	NULL
Elements_Layerslider_Layers	13	button_2_text	varchar	30	YES	NULL
Elements_Layerslider_Layers	14	button_2_url	varchar	250	YES	NULL
Elements_Layerslider_Slides	1	slideID	int	NULL	NO	NULL
Elements_Layerslider_Slides	2	parentID	int	NULL	YES	NULL
Elements_Layerslider_Slides	3	sortnum	tinyint	NULL	NO	NULL
Elements_Layerslider_Slides	4	boolShow	bit	NULL	YES	NULL
Elements_Layerslider_Slides	5	slide_name	varchar	50	NO	NULL
Elements_Layerslider_Slides	6	slide_delay	varchar	5	NO	NULL
Elements_Layerslider_Slides	7	slide_transition	varchar	5	NO	NULL
Elements_Layerslider_Slides	8	bg_image	varchar	100	NO	NULL
FAQ	1	qID	int	NULL	NO	NULL
FAQ	2	categoryID	int	NULL	YES	NULL
FAQ	3	boolShow	bit	NULL	NO	NULL
FAQ	4	question	varchar	200	NO	NULL
FAQ	5	answer	varchar	3000	YES	NULL
FAQ	6	sortnum	tinyint	NULL	NO	NULL
FAQ	7	depID	int	NULL	YES	NULL
FAQ_Categories	1	categoryID	int	NULL	NO	NULL
FAQ_Categories	2	category	varchar	50	YES	NULL
FAQ_Categories	3	boolShow	bit	NULL	YES	NULL
FAQ_Categories	4	sortnum	tinyint	NULL	YES	NULL
FAQ_Categories	5	depID	int	NULL	YES	NULL
Feedbacks	1	feedbackID	int	NULL	NO	NULL
Feedbacks	2	depID	int	NULL	NO	NULL
Feedbacks	3	feedbackName	varchar	100	YES	NULL
Feedbacks	4	activefrom	smalldatetime	NULL	YES	NULL
Feedbacks	5	activeto	smalldatetime	NULL	YES	NULL
Feedbacks	6	formID	int	NULL	YES	NULL
Feedbacks	7	priceGroupID	int	NULL	YES	NULL
Feedbacks	8	boolFormToMail	bit	NULL	YES	NULL
Feedbacks	9	admMailTo	varchar	80	YES	NULL
Feedbacks	10	boolOnlinePay	bit	NULL	YES	NULL
Feedbacks	11	date_created	smalldatetime	NULL	NO	NULL
Feedbacks	12	created_by	varchar	100	NO	NULL
Feedbacks_In	1	senderID	int	NULL	NO	NULL
Feedbacks_In	2	feedbackID	int	NULL	NO	NULL
Feedbacks_In	3	boolSuConfirmed	bit	NULL	NO	NULL
Feedbacks_In	4	orderID	int	NULL	YES	NULL
Feedbacks_In	5	price	decimal	NULL	YES	NULL
Feedbacks_In	6	pricecat	varchar	50	YES	NULL
Feedbacks_In	7	parentinfo	varchar	80	YES	NULL
Feedbacks_In	8	fname	varchar	50	YES	NULL
Feedbacks_In	9	lname	varchar	100	YES	NULL
Feedbacks_In	10	fullname	varchar	100	YES	NULL
Feedbacks_In	11	email	varchar	100	YES	NULL
Feedbacks_In	12	memberID	varchar	30	YES	NULL
Feedbacks_In	13	bornyear	varchar	4	YES	NULL
Feedbacks_In	14	address	varchar	100	YES	NULL
Feedbacks_In	15	pcodecity	varchar	100	YES	NULL
Feedbacks_In	16	postcode	varchar	20	YES	NULL
Feedbacks_In	17	city	varchar	50	YES	NULL
Feedbacks_In	18	telephone	varchar	50	YES	NULL
Feedbacks_In	19	hcp	varchar	10	YES	NULL
Feedbacks_In	20	seldate	date	NULL	YES	NULL
Feedbacks_In	21	homeClub	varchar	50	YES	NULL
Feedbacks_In	22	comments	varchar	500	YES	NULL
Feedbacks_In	23	extraInfo	varchar	500	YES	NULL
Feedbacks_In	24	date_created	smalldatetime	NULL	YES	NULL
Forms	1	formID	int	NULL	NO	NULL
Forms	2	depID	int	NULL	YES	NULL
Forms	3	formName	varchar	50	NO	NULL
Forms	4	formType	varchar	50	YES	NULL
Forms	5	formDescription	varchar	500	YES	NULL
Forms	6	mailReceiver	varchar	100	YES	NULL
Forms	7	date_created	smalldatetime	NULL	YES	NULL
Forms	8	date_updated	smalldatetime	NULL	YES	NULL
Forms	9	created_by	varchar	100	YES	NULL
Forms_Bymail	1	recID	int	NULL	NO	NULL
Forms_Bymail	2	formID	int	NULL	YES	NULL
Forms_Bymail	3	formname	varchar	100	YES	NULL
Forms_Bymail	4	maildate	smalldatetime	NULL	NO	NULL
Forms_Bymail	5	tomail	varchar	100	YES	NULL
Forms_Bymail	6	fromname	varchar	100	YES	NULL
Forms_Bymail	7	fromemail	varchar	100	YES	NULL
Forms_Bymail	8	theForm	varchar	-1	YES	NULL
Forms_Bymail	9	formkey	char	32	YES	NULL
Forms_Fields	1	formID	int	NULL	NO	NULL
Forms_Fields	2	fieldID	int	NULL	NO	NULL
Forms_Fields	3	required	bit	NULL	YES	NULL
Forms_Fields	4	sortnum	tinyint	NULL	NO	NULL
Forms_Fields_Options	1	optionID	int	NULL	NO	NULL
Forms_Fields_Options	2	fieldID	int	NULL	YES	NULL
Forms_Fields_Options	3	selOption	nvarchar	100	YES	NULL
Forms_Fields_Options	4	sortnum	tinyint	NULL	YES	NULL
Forms_Fields_Source	1	fieldID	int	NULL	NO	NULL
Forms_Fields_Source	2	depID	int	NULL	YES	NULL
Forms_Fields_Source	3	predef	tinyint	NULL	NO	NULL
Forms_Fields_Source	4	fieldname	varchar	100	YES	NULL
Forms_Fields_Source	5	fieldlabel	varchar	100	NO	NULL
Forms_Fields_Source	6	fieldTypeID	int	NULL	NO	NULL
Forms_Fields_Source	7	fieldDescr	varchar	100	YES	NULL
Forms_Fields_Source	8	maxchars	tinyint	NULL	YES	NULL
Forms_Fields_Source	9	fieldwidth	smallint	NULL	YES	NULL
Forms_Fields_Source	10	arearows	tinyint	NULL	YES	NULL
Forms_FieldTypes	1	fieldTypeID	int	NULL	NO	NULL
Forms_FieldTypes	2	fieldType	varchar	30	YES	NULL
Forms_FieldTypes	3	preDef	bit	NULL	YES	NULL
Forms_FieldTypes	4	descr	varchar	50	YES	NULL
Forms_FieldTypes	5	sort	tinyint	NULL	YES	NULL
Forms_FieldTypes	6	boolShow	bit	NULL	YES	NULL
Forms_FieldTypes	7	defFunction	varchar	20	YES	NULL
Forms_Received	1	recID	int	NULL	NO	NULL
Forms_Received	2	form	varchar	50	NO	NULL
Forms_Received	3	sender_lname	varchar	50	YES	NULL
Forms_Received	4	sender_fname	varchar	50	YES	NULL
Forms_Received	5	sender_email	varchar	100	YES	NULL
Forms_Received	6	to_mail	varchar	100	YES	NULL
Forms_Received	7	formContent	varchar	-1	YES	NULL
Forms_Received	8	formKey	char	32	YES	NULL
Forms_Received	9	date_created	smalldatetime	NULL	NO	NULL
Forms_Types	1	formType	int	NULL	NO	NULL
Forms_Types	2	typename	varchar	50	NO	NULL
Images	1	imageID	int	NULL	NO	NULL
Images	2	depID	int	NULL	NO	NULL
Images	3	categoryID	int	NULL	NO	NULL
Images	4	imgWidth	varchar	4	YES	NULL
Images	5	imgHeight	varchar	4	YES	NULL
Images	6	imagename	varchar	100	YES	NULL
Images	7	imagefile	varchar	100	NO	NULL
Images	8	imgDescription	varchar	200	YES	NULL
Images	9	credits	varchar	200	YES	NULL
Images	10	sizecat	tinyint	NULL	YES	NULL
Images	11	boolBoxed	bit	NULL	YES	NULL
Images	12	date_created	smalldatetime	NULL	YES	NULL
Images	13	created_by	varchar	100	YES	NULL
Images_Categories	1	categoryID	int	NULL	NO	NULL
Images_Categories	2	depID	int	NULL	NO	NULL
Images_Categories	3	category	varchar	50	NO	NULL
Images_Ccond	1	imageID	int	NULL	NO	NULL
Images_Ccond	2	imagefile	varchar	250	YES	NULL
Images_Ccond	3	date_created	smalldatetime	NULL	YES	NULL
Images_Profiles	1	imageID	int	NULL	NO	NULL
Images_Profiles	2	imagepath	varchar	100	YES	NULL
Images_Profiles	3	imagefile	varchar	100	YES	NULL
Images_Profiles	4	firstname	varchar	50	YES	NULL
Images_Profiles	5	lastname	varchar	50	YES	NULL
Images_Profiles	6	date_created	smalldatetime	NULL	NO	NULL
Images_Slider	1	imageID	int	NULL	NO	NULL
Images_Slider	2	imagefile	varchar	250	YES	NULL
Images_Slider	3	date_created	smalldatetime	NULL	YES	NULL
Images_Slider	4	depID	int	NULL	YES	NULL
Members_Change	1	recID	int	NULL	NO	NULL
Members_Change	2	membernum	varchar	50	YES	NULL
Members_Change	3	firstname	varchar	50	YES	NULL
Members_Change	4	lastname	varchar	50	YES	NULL
Members_Change	5	memberemail	varchar	100	YES	NULL
Members_Change	6	cat_old	varchar	100	YES	NULL
Members_Change	7	cat_new	varchar	100	YES	NULL
Members_Change	8	comments	varchar	1000	YES	NULL
Members_Change	9	formkey	char	32	YES	NULL
Members_Change	10	terms	nvarchar	-1	YES	NULL
Members_Change	11	terms_extra	nvarchar	1000	YES	NULL
Members_Change	12	boolDeleted	bit	NULL	YES	NULL
Members_Change	13	date_created	smalldatetime	NULL	YES	NULL
Members_Change	14	famMembers	varchar	200	YES	NULL
Members_In	1	recID	int	NULL	NO	NULL
Members_In	2	orderID	int	NULL	YES	NULL
Members_In	3	orderConfirmed	bit	NULL	YES	NULL
Members_In	4	born	varchar	20	YES	NULL
Members_In	5	firstname	varchar	50	YES	NULL
Members_In	6	lastname	varchar	50	YES	NULL
Members_In	7	membAddress	varchar	100	YES	NULL
Members_In	8	pcodecity	varchar	100	YES	NULL
Members_In	9	fromEmail	varchar	100	YES	NULL
Members_In	10	phone	varchar	20	YES	NULL
Members_In	11	parentname	varchar	100	YES	NULL
Members_In	12	parentphone	varchar	30	YES	NULL
Members_In	13	parentemail	varchar	100	YES	NULL
Members_In	14	hcp	varchar	6	YES	NULL
Members_In	15	membOtherClub	varchar	3	YES	NULL
Members_In	16	otherClubname	varchar	500	YES	NULL
Members_In	17	boolHomeclub	varchar	3	YES	NULL
Members_In	18	boolEcoDue	varchar	3	YES	NULL
Members_In	19	houseMagazine	varchar	3	YES	NULL
Members_In	20	wishMagazine	varchar	3	YES	NULL
Members_In	21	membercat	varchar	200	YES	NULL
Members_In	22	familyRelations	varchar	1000	YES	NULL
Members_In	23	extra_1	varchar	100	YES	NULL
Members_In	24	extra_2	varchar	100	YES	NULL
Members_In	25	extra_3	varchar	100	YES	NULL
Members_In	26	comments	varchar	3000	YES	NULL
Members_In	27	formkey	char	32	YES	NULL
Members_In	28	date_created	smalldatetime	NULL	YES	NULL
Members_In	29	boolDeleted	bit	NULL	YES	NULL
Members_In	30	terms	varchar	-1	YES	NULL
Members_In	31	payPeriode	varchar	20	YES	NULL
Members_In	32	terms_extra	nvarchar	1000	YES	NULL
Members_In	33	vtgCourse	varchar	3	YES	NULL
Members_In	34	vtgClub	varchar	100	YES	NULL
Members_In	35	gender	varchar	10	YES	NULL
Members_In	36	vtgYear	varchar	10	YES	NULL
Members_In	37	otherMembernum	varchar	30	YES	NULL
Members_In	38	boolAdult	bit	NULL	YES	NULL
Members_In	39	vtgID	int	NULL	YES	NULL
Members_In	40	categoryID	int	NULL	YES	NULL
Members_In	41	otherClubMemberNum	varchar	30	YES	NULL
Members_In	42	familyMembership	bit	NULL	YES	NULL
Members_In	43	customerclub	varchar	4	YES	NULL
Members_In	44	participantID_vtg	int	NULL	YES	NULL
Members_In	45	borndate	date	NULL	YES	NULL
Members_In	46	junOrgTraining	varchar	5	YES	NULL
Members_Out	1	recID	int	NULL	NO	NULL
Members_Out	2	membernum	varchar	20	YES	NULL
Members_Out	3	firstname	varchar	50	YES	NULL
Members_Out	4	lastname	varchar	50	YES	NULL
Members_Out	5	email	varchar	100	YES	NULL
Members_Out	6	comments	varchar	1000	YES	NULL
Members_Out	7	formkey	char	32	YES	NULL
Members_Out	8	contactMe	varchar	5	YES	NULL
Members_Out	9	date_created	datetime	NULL	YES	NULL
Members_Out	10	boolDeleted	bit	NULL	YES	NULL
Members_Out	11	reason	varchar	100	YES	NULL
Members_Out	12	supportMember	varchar	4	YES	NULL
Members_SignOut_Source	1	fieldID	int	NULL	NO	NULL
Members_SignOut_Source	2	fieldname	varchar	30	NO	NULL
Members_SignOut_Source	3	fieldtype	int	NULL	YES	NULL
Members_SignOut_Source	4	fieldExplain	varchar	100	YES	NULL
Members_SignOut_Source	5	boolShow	bit	NULL	NO	NULL
Members_SignOut_Source	6	boolActive	bit	NULL	YES	NULL
Members_SignOut_Source	7	db_col	varchar	50	YES	NULL
Members_SignOut_Source	8	field_html	varchar	1000	YES	NULL
Members_SignOut_Source	9	sortnum	tinyint	NULL	YES	NULL
Members_Signup_Source	1	fieldID	int	NULL	NO	NULL
Members_Signup_Source	2	fieldname	varchar	50	NO	NULL
Members_Signup_Source	3	fieldtype	int	NULL	YES	NULL
Members_Signup_Source	4	fieldExplain	varchar	100	YES	NULL
Members_Signup_Source	5	boolShow	bit	NULL	NO	NULL
Members_Signup_Source	6	boolActive	bit	NULL	YES	NULL
Members_Signup_Source	7	db_col	varchar	50	YES	NULL
Members_Signup_Source	8	field_html	varchar	1000	YES	NULL
Members_Signup_Source	9	sortnum	tinyint	NULL	YES	NULL
Memberships	1	categoryID	int	NULL	NO	NULL
Memberships	2	boolShow	bit	NULL	YES	NULL
Memberships	3	category	varchar	100	NO	NULL
Memberships	4	sortnum	tinyint	NULL	NO	NULL
Memberships	5	catprice	decimal	NULL	YES	NULL
Memberships	6	price_quota	varchar	10	YES	NULL
Memberships	7	catdescription	varchar	2000	YES	NULL
Memberships	8	date_created	smalldatetime	NULL	NO	NULL
Memberships	9	created_by	varchar	100	YES	NULL
Memberships	10	boolTerms	bit	NULL	YES	NULL
Memberships	11	catterms	varchar	1000	YES	NULL
Memberships	12	boolFamily	bit	NULL	YES	NULL
Memberships	13	catmail	varchar	1000	YES	NULL
Memberships	14	boolCatmail	bit	NULL	YES	NULL
Memberships	15	catprice_month	decimal	NULL	YES	NULL
Memberships	16	catprice_year	decimal	NULL	YES	NULL
Memberships	17	show_priceMonth	bit	NULL	YES	NULL
Memberships	18	show_priceYear	bit	NULL	YES	NULL
Memberships	19	boolSelInVtg	bit	NULL	YES	NULL
Memberships	20	boolSelectSignup	bit	NULL	YES	NULL
Memberships	21	boolSelectChangecat	bit	NULL	YES	NULL
Memberships_Vtg	1	vtgListID	int	NULL	NO	NULL
Memberships_Vtg	2	membercatID	int	NULL	NO	NULL
Menu_Main	1	itemID	int	NULL	NO	NULL
Menu_Main	2	parentID	int	NULL	YES	NULL
Menu_Main	3	boolShow	bit	NULL	NO	NULL
Menu_Main	4	boolNewWin	bit	NULL	NO	NULL
Menu_Main	5	sortnum	tinyint	NULL	NO	NULL
Menu_Main	6	item	varchar	100	NO	NULL
Menu_Main	7	itemlink	varchar	250	NO	NULL
Menu_Main	8	icon	varchar	30	YES	NULL
News_Articles	1	articleID	int	NULL	NO	NULL
News_Articles	2	depID	int	NULL	NO	NULL
News_Articles	3	boolPubl	bit	NULL	NO	NULL
News_Articles	4	boolShow	bit	NULL	NO	NULL
News_Articles	5	boolPri	bit	NULL	NO	NULL
News_Articles	6	template	tinyint	NULL	YES	NULL
News_Articles	7	validfrom	smalldatetime	NULL	NO	NULL
News_Articles	8	validto	smalldatetime	NULL	NO	NULL
News_Articles	9	author	varchar	100	YES	NULL
News_Articles	10	heading	varchar	100	NO	NULL
News_Articles	11	urlTitle	varchar	200	NO	NULL
News_Articles	12	indexImageID	int	NULL	YES	NULL
News_Articles	13	indexImage	varchar	100	YES	NULL
News_Articles	14	indexImagePath	varchar	200	YES	NULL
News_Articles	15	indeximg_descr	varchar	500	YES	NULL
News_Articles	16	templateImageID	int	NULL	YES	NULL
News_Articles	17	templateImage	varchar	200	YES	NULL
News_Articles	18	templimg_descr	varchar	500	YES	NULL
News_Articles	19	ingress	varchar	1000	YES	NULL
News_Articles	20	newscontent	varchar	-1	YES	NULL
News_Articles	21	pagedescription	varchar	500	YES	NULL
News_Articles	22	useFBcomments	bit	NULL	YES	NULL
News_Articles	23	date_published	datetime	NULL	YES	NULL
News_Articles	24	date_created	smalldatetime	NULL	NO	NULL
News_Articles	25	created_by	varchar	100	YES	NULL
News_Articles	26	date_modified	smalldatetime	NULL	YES	NULL
News_Articles	27	modified_by	varchar	100	YES	NULL
News_Articles	28	amtReceivers	int	NULL	YES	NULL
News_Articles	29	videoUrl	varchar	200	YES	NULL
News_Articles	30	boolInfoscreen	bit	NULL	YES	NULL
News_Articles	31	boolBoxed	bit	NULL	YES	NULL
News_Articles	32	boolRss	bit	NULL	YES	NULL
News_Articles	33	boolToFacebook	bit	NULL	YES	NULL
News_Articles_Plugins	1	articleID	int	NULL	NO	NULL
News_Articles_Plugins	2	pluginID	int	NULL	NO	NULL
News_Articles_Plugins	3	pluginRef	int	NULL	NO	NULL
News_Bulletins	1	articleID	int	NULL	NO	NULL
News_Bulletins	2	depID	int	NULL	NO	NULL
News_Bulletins	3	boolShow	bit	NULL	NO	NULL
News_Bulletins	4	heading	varchar	100	NO	NULL
News_Bulletins	5	urlTitle	varchar	200	NO	NULL
News_Bulletins	6	indexImageID	int	NULL	YES	NULL
News_Bulletins	7	indexImage	varchar	100	YES	NULL
News_Bulletins	8	indexImagePath	varchar	200	YES	NULL
News_Bulletins	9	indeximg_descr	varchar	500	YES	NULL
News_Bulletins	10	newscontent	varchar	5000	YES	NULL
News_Bulletins	11	pagedescription	varchar	500	YES	NULL
News_Bulletins	12	date_published	datetime	NULL	YES	NULL
News_Bulletins	13	date_created	smalldatetime	NULL	NO	NULL
News_Bulletins	14	created_by	varchar	100	YES	NULL
News_Bulletins	15	date_modified	smalldatetime	NULL	YES	NULL
News_Bulletins	16	modified_by	varchar	100	YES	NULL
News_Keywords	1	keyword	varchar	25	NO	NULL
News_Keywords	2	numSearch	int	NULL	YES	NULL
OrderDetails	1	orderID	int	NULL	NO	NULL
OrderDetails	2	productID	int	NULL	YES	NULL
OrderDetails	3	productNumber	varchar	100	YES	NULL
OrderDetails	4	productName	varchar	100	YES	NULL
OrderDetails	5	prodVarID	int	NULL	YES	NULL
OrderDetails	6	activityID	int	NULL	YES	NULL
OrderDetails	7	activityName	varchar	100	YES	NULL
OrderDetails	8	tournID	int	NULL	YES	NULL
OrderDetails	9	tournName	varchar	100	YES	NULL
OrderDetails	10	participantID	int	NULL	YES	NULL
OrderDetails	11	feedbackID	int	NULL	YES	NULL
OrderDetails	12	feedbackName	varchar	100	YES	NULL
OrderDetails	13	senderID	int	NULL	YES	NULL
OrderDetails	14	spec	varchar	200	YES	NULL
OrderDetails	15	textspec	varchar	200	YES	NULL
OrderDetails	16	quantity	int	NULL	NO	NULL
OrderDetails	17	unitprice	decimal	NULL	NO	NULL
OrderDetails	18	taxPros	tinyint	NULL	YES	NULL
OrderDetails	19	subtotal	decimal	NULL	YES	NULL
OrderDetails	20	memberRecID	int	NULL	YES	NULL
Orders	1	orderID	int	NULL	NO	NULL
Orders	2	orderNum	varchar	20	YES	NULL
Orders	3	paymentRef	varchar	50	YES	NULL
Orders	4	payType	varchar	50	YES	NULL
Orders	5	payMethod	varchar	50	YES	NULL
Orders	6	maskedPan	varchar	50	YES	NULL
Orders	7	cartID	varchar	50	YES	NULL
Orders	8	customerID	int	NULL	YES	NULL
Orders	9	custFname	varchar	50	YES	NULL
Orders	10	custSname	varchar	50	YES	NULL
Orders	11	custCompany	varchar	100	YES	NULL
Orders	12	custAddress	varchar	300	YES	NULL
Orders	13	custPostcode	varchar	10	YES	NULL
Orders	14	custTown	varchar	50	YES	NULL
Orders	15	custEmail	varchar	100	YES	NULL
Orders	16	custPhone	varchar	50	YES	NULL
Orders	17	custComments	varchar	1000	YES	NULL
Orders	18	shippingMethod	varchar	100	YES	NULL
Orders	19	shippingPrice	decimal	NULL	YES	NULL
Orders	20	admFee	decimal	NULL	YES	NULL
Orders	21	admFeeDescription	varchar	200	YES	NULL
Orders	22	boolCancelled	bit	NULL	NO	NULL
Orders	23	orderKey	varchar	50	YES	NULL
Orders	24	confirmKey	varchar	50	YES	NULL
Orders	25	dateCreated	smalldatetime	NULL	NO	NULL
Orders	26	boolCustConfirmed	bit	NULL	NO	NULL
Orders	27	dateCustConfirmed	smalldatetime	NULL	YES	NULL
Orders	28	boolShipped	bit	NULL	NO	NULL
Orders	29	dateShipped	smalldatetime	NULL	YES	NULL
Orders	30	boolClosed	bit	NULL	NO	NULL
Orders	31	dateClosed	smalldatetime	NULL	YES	NULL
Orders	32	closed_by	varchar	100	YES	NULL
Orders	33	cancelled_by	varchar	100	YES	NULL
Orders	34	sysComments	varchar	100	YES	NULL
Orders	35	amountCharged	decimal	NULL	YES	NULL
Orders	36	amountReserved	decimal	NULL	YES	NULL
Orders	37	trigger_Webhook	smalldatetime	NULL	YES	NULL
Orders	38	reservedAmount	decimal	NULL	YES	NULL
Orders	39	chargedAmount	decimal	NULL	YES	NULL
Orders	40	chargeID	varchar	50	YES	NULL
Orders	41	chargeDate	smalldatetime	NULL	YES	NULL
Orders	42	boolPaymentConfirmed	bit	NULL	YES	NULL
Orders	43	datePaymentConfirmed	smalldatetime	NULL	YES	NULL
Orders	44	boolEmailReceipt	bit	NULL	YES	NULL
Orders	45	payAccount	int	NULL	YES	NULL
Orders	46	payLocal	bit	NULL	YES	NULL
Orders	47	boolRefunded	bit	NULL	YES	NULL
Orders	48	refundRef	varchar	50	YES	NULL
Orders	49	refundAmount	decimal	NULL	YES	NULL
Orders	50	refundDate	smalldatetime	NULL	YES	NULL
